0,0,1894,1,1,0,0,0
1,0,1892,5,0,1,0,0
2,0,1892,4,0,1,0,0
3,0,1892,12,0,1,0,0
4,0,1893,1,0,0,1,0
5,0,1894,1,0,0,0,0
6,0,1894,1,0,0,0,0
7,0,1894,1,1,0,0,0
8,0,1894,40,0,0,0,1
9,0,1895,1,1,0,0,0
